count,group,quote,word
1.0,baseline,quote_2017_16300,went
1.0,baseline,quote_2017_16300,came
1.0,baseline,quote_2017_16300,hearing
1.0,baseline,quote_2017_16300,terms
1.0,baseline,quote_2017_16300,conditions
1.0,baseline,quote_2017_16300,.
1.0,baseline,quote_2017_17617,frankly
2.0,baseline,quote_2017_17617,","
1.0,baseline,quote_2017_17617,expect
1.0,baseline,quote_2017_17617,lose
2.0,baseline,quote_2017_18302,way
2.0,baseline,quote_2017_18302,going
1.0,baseline,quote_2017_18302,handle
1.0,baseline,quote_2017_18302,","
1.0,baseline,quote_2017_18302,stop
1.0,baseline,quote_2017_18302,?
1.0,baseline,quote_2017_18302,.
1.0,baseline,quote_2017_18966,biggest
1.0,baseline,quote_2017_18966,strength
1.0,baseline,quote_2017_18966,flat
1.0,baseline,quote_2017_18966,fast
2.0,baseline,quote_2017_18966,.
1.0,baseline,quote_2017_18966,space
1.0,baseline,quote_2017_18966,guys
1.0,baseline,quote_2017_18966,deal
1.0,baseline,quote_2017_18966,","
1.0,baseline,quote_2017_18966,better
1.0,baseline,quote_2017_19545,explain
1.0,baseline,quote_2017_19545,right
1.0,baseline,quote_2017_19545,work
1.0,baseline,quote_2017_19545,week
1.0,baseline,quote_2017_19545,fully
1.0,baseline,quote_2017_19545,understand
1.0,baseline,quote_2017_19545,","
2.0,baseline,quote_2017_21331,think
2.0,baseline,quote_2017_21331,year
1.0,baseline,quote_2017_21331,kind
1.0,baseline,quote_2017_21331,shaky
2.0,baseline,quote_2017_21331,start
3.0,baseline,quote_2017_21331,","
1.0,baseline,quote_2017_21331,comes
1.0,baseline,quote_2017_21331,practice
1.0,baseline,quote_2017_21331,day
1.0,baseline,quote_2017_21331,.
1.0,baseline,quote_2017_21331,ready
1.0,baseline,quote_2017_21331,fresh
1.0,baseline,quote_2017_21331,finish
1.0,baseline,quote_2017_21434,point
1.0,baseline,quote_2017_21434,working
1.0,baseline,quote_2017_21434,hard
1.0,baseline,quote_2017_21434,transition
1.0,baseline,quote_2017_21434,properties
1.0,baseline,quote_2017_21434,employees
3.0,baseline,quote_2017_21434,","
1.0,baseline,quote_2017_21434,shortly
1.0,baseline,quote_2017_21434,focus
1.0,baseline,quote_2017_21434,turn
1.0,baseline,quote_2017_21434,ground
2.0,baseline,quote_2017_21434,sault
1.0,baseline,quote_2017_21434,talking
1.0,baseline,quote_2017_21434,local
1.0,baseline,quote_2017_21434,decision
1.0,baseline,quote_2017_21434,makers
1.0,baseline,quote_2017_21434,benefitting
1.0,baseline,quote_2017_21434,depth
1.0,baseline,quote_2017_21434,experience
1.0,baseline,quote_2017_21434,ontario
1.0,baseline,quote_2017_21434,gaming
1.0,baseline,quote_2017_21434,operations
1.0,baseline,quote_2017_21434,found
1.0,baseline,quote_2017_21434,.
1.0,baseline,quote_2017_22971,glad
1.0,baseline,quote_2017_22971,center
3.0,baseline,quote_2017_22971,going
2.0,baseline,quote_2017_22971,attract
1.0,baseline,quote_2017_22971,companies
2.0,baseline,quote_2017_22971,","
1.0,baseline,quote_2017_22971,tourism
1.0,baseline,quote_2017_22971,create
1.0,baseline,quote_2017_22971,good
1.0,baseline,quote_2017_22971,-
1.0,baseline,quote_2017_22971,paying
1.0,baseline,quote_2017_22971,jobs
1.0,baseline,quote_2017_24402,know
1.0,baseline,quote_2017_24402,maybe
1.0,baseline,quote_2017_24402,come
1.0,baseline,quote_2017_24402,","
1.0,baseline,quote_2017_28075,goal
1.0,baseline,quote_2017_28075,prevent
1.0,baseline,quote_2017_28075,sudden
1.0,baseline,quote_2017_28075,cardiac
1.0,baseline,quote_2017_28075,arrest
1.0,baseline,quote_2017_28075,deaths
1.0,baseline,quote_2017_28075,raising
1.0,baseline,quote_2017_28075,awareness
1.0,baseline,quote_2017_28075,promoting
1.0,baseline,quote_2017_28075,screening
1.0,baseline,quote_2017_28075,recruits
1.0,baseline,quote_2017_28075,military
1.0,baseline,quote_2017_28075,entrance
1.0,baseline,quote_2017_28075,processing
1.0,baseline,quote_2017_28075,station
1.0,baseline,quote_2017_28075,(
1.0,baseline,quote_2017_28075,meps
1.0,baseline,quote_2017_28075,)
1.0,baseline,quote_2017_28075,screenings
1.0,baseline,quote_2017_28075,","
3.0,baseline,quote_2017_28250,","
1.0,baseline,quote_2017_28250,intended
1.0,baseline,quote_2017_28250,support
1.0,baseline,quote_2017_28250,strongest
1.0,baseline,quote_2017_28250,candidate
1.0,baseline,quote_2017_28250,early
1.0,baseline,quote_2017_28250,help
1.0,baseline,quote_2017_28250,hold
1.0,baseline,quote_2017_28250,seat
1.0,baseline,quote_2017_28250,democratic
1.0,baseline,quote_2017_28250,opposition
1.0,baseline,quote_2017_28250,come
1.0,baseline,quote_2017_28250,november
1.0,baseline,quote_2017_28250,2018
1.0,baseline,quote_2017_28828,constitute
1.0,baseline,quote_2017_28828,threat
1.0,baseline,quote_2017_28828,attempts
1.0,baseline,quote_2017_28828,impose
1.0,baseline,quote_2017_28828,teachers
1.0,baseline,quote_2017_28828,young
1.0,baseline,quote_2017_28828,children
1.0,baseline,quote_2017_28828,grounds
1.0,baseline,quote_2017_28828,endowed
1.0,baseline,quote_2017_28828,`
1.0,baseline,quote_2017_28828,scientific
1.0,baseline,quote_2017_28828,'
1.0,baseline,quote_2017_28828,authority
1.0,baseline,quote_2017_31017,cfmeu
1.0,baseline,quote_2017_31017,union
1.0,baseline,quote_2017_31017,works
2.0,baseline,quote_2017_31017,lendlease
1.0,baseline,quote_2017_31017,ought
1.0,baseline,quote_2017_31017,mccann
1.0,baseline,quote_2017_31017,gold
1.0,baseline,quote_2017_31017,standard
1.0,baseline,quote_2017_31017,industrial
1.0,baseline,quote_2017_31017,relations
1.0,baseline,quote_2017_31017,education
1.0,baseline,quote_2017_31017,.
1.0,baseline,quote_2017_34659,people
1.0,baseline,quote_2017_34659,familiar
1.0,baseline,quote_2017_34659,strategy
1.0,baseline,quote_2017_34659,.
1.0,baseline,quote_2017_35605,planning
1.0,baseline,quote_2017_35605,starting
1.0,baseline,quote_2017_35605,middle
1.0,baseline,quote_2017_35605,february
1.0,baseline,quote_2017_35605,end
1.0,baseline,quote_2017_35605,march
1.0,baseline,quote_2017_35605,.
1.0,baseline,quote_2017_35944,included
1.0,baseline,quote_2017_35944,support
1.0,baseline,quote_2017_35944,public
1.0,baseline,quote_2017_35944,education
1.0,baseline,quote_2017_35944,.
1.0,baseline,quote_2017_36006,innovation
1.0,baseline,quote_2017_36006,","
1.0,baseline,quote_2017_36006,advocacy
1.0,baseline,quote_2017_36006,development
1.0,baseline,quote_2017_36006,strong
1.0,baseline,quote_2017_36006,network
1.0,baseline,quote_2017_36006,mobility
1.0,baseline,quote_2017_36006,sport
1.0,baseline,quote_2017_36006,clubs
1.0,baseline,quote_2017_37669,talking
1.0,baseline,quote_2017_37669,future
2.0,baseline,quote_2017_37669,hotels.com
6.0,baseline,quote_2017_37669,","
3.0,baseline,quote_2017_37669,time
1.0,baseline,quote_2017_37669,telephone
2.0,baseline,quote_2017_37669,-
1.0,baseline,quote_2017_37669,based
7.0,baseline,quote_2017_37669,.
2.0,baseline,quote_2017_37669,[
1.0,baseline,quote_2017_37669,co
1.0,baseline,quote_2017_37669,founders
1.0,baseline,quote_2017_37669,bob
2.0,baseline,quote_2017_37669,]
1.0,baseline,quote_2017_37669,diener
1.0,baseline,quote_2017_37669,david
1.0,baseline,quote_2017_37669,litman
1.0,baseline,quote_2017_37669,guys
1.0,baseline,quote_2017_37669,amazing
1.0,baseline,quote_2017_37669,entrepreneurs
1.0,baseline,quote_2017_37669,necessarily
1.0,baseline,quote_2017_37669,technological
1.0,baseline,quote_2017_37669,vanguard
1.0,baseline,quote_2017_37669,way
1.0,baseline,quote_2017_37669,rich
1.0,baseline,quote_2017_37669,barton
2.0,baseline,quote_2017_37669,dara
1.0,baseline,quote_2017_37669,bought
2.0,baseline,quote_2017_37669,company
1.0,baseline,quote_2017_37669,diller
1.0,baseline,quote_2017_37669,exploding
1.0,baseline,quote_2017_37669,growing
1.0,baseline,quote_2017_37669,fast
2.0,baseline,quote_2017_37669,understood
2.0,baseline,quote_2017_37669,going
1.0,baseline,quote_2017_37669,online
1.0,baseline,quote_2017_37669,huge
1.0,baseline,quote_2017_37669,remember
4.0,baseline,quote_2017_37669,hrn
1.0,baseline,quote_2017_37669,massive
1.0,baseline,quote_2017_37669,breakthrough
1.0,baseline,quote_2017_37669,partnership
1.0,baseline,quote_2017_37669,ran
1.0,baseline,quote_2017_37669,hotel
1.0,baseline,quote_2017_37669,business
1.0,baseline,quote_2017_37669,private
1.0,baseline,quote_2017_37669,label
5.0,baseline,quote_2017_37669,travelocity
2.0,baseline,quote_2017_37669,outsourced
2.0,baseline,quote_2017_37669,hotels
1.0,baseline,quote_2017_37669,incredibly
1.0,baseline,quote_2017_37669,positive
1.0,baseline,quote_2017_37669,probably
1.0,baseline,quote_2017_37669,signed
1.0,baseline,quote_2017_37669,death
1.0,baseline,quote_2017_37669,knell
1.0,baseline,quote_2017_37669,expedia
1.0,baseline,quote_2017_37669,went
1.0,baseline,quote_2017_37669,develop
1.0,baseline,quote_2017_37669,capabilities
1.0,baseline,quote_2017_37669,let
1.0,baseline,quote_2017_37669,strategically
1.0,baseline,quote_2017_37669,years
1.0,baseline,quote_2017_37669,later
1.0,baseline,quote_2017_37669,far
1.0,baseline,quote_2017_38410,speaking
1.0,baseline,quote_2017_38410,power
2.0,baseline,quote_2017_38410,","
1.0,baseline,quote_2017_38410,got
1.0,baseline,quote_2017_38410,passed
1.0,baseline,quote_2017_38410,walking
1.0,baseline,quote_2017_38570,language
1.0,baseline,quote_2017_38570,political
2.0,baseline,quote_2017_38570,","
1.0,baseline,quote_2017_38570,[
1.0,baseline,quote_2017_38570,]
1.0,baseline,quote_2017_38570,divide
1.0,baseline,quote_2017_38570,unite
1.0,baseline,quote_2017_42826,exactly
1.0,baseline,quote_2017_42826,win
1.0,baseline,quote_2017_42826,campbell
1.0,baseline,quote_2017_42826,brought
1.0,baseline,quote_2017_42826,businesses
1.0,baseline,quote_2017_42826,","
1.0,baseline,quote_2017_42987,dwayne
1.0,baseline,quote_2017_42987,struggling
1.0,baseline,quote_2017_42987,.
1.0,baseline,quote_2017_42987,wo
1.0,baseline,quote_2017_42987,train
1.0,baseline,quote_2017_42987,tomorrow
2.0,baseline,quote_2017_42987,","
1.0,baseline,quote_2017_42987,assess
1.0,baseline,quote_2017_42987,feels
1.0,baseline,quote_2017_42987,decision
1.0,baseline,quote_2017_42987,(
1.0,baseline,quote_2017_42987,trip
1.0,baseline,quote_2017_42987,darlington
1.0,baseline,quote_2017_42987,)
1.0,baseline,quote_2017_42987,saturday
1.0,baseline,quote_2017_43786,idea
1.0,baseline,quote_2017_43786,sell
1.0,baseline,quote_2017_43786,information
1.0,baseline,quote_2017_43786,federal
1.0,baseline,quote_2017_43786,commission
1.0,baseline,quote_2017_43786,trying
1.0,baseline,quote_2017_43786,investigate
1.0,baseline,quote_2017_43786,sense
1.0,baseline,quote_2017_43786,","
1.0,baseline,quote_2017_43838,information
1.0,baseline,quote_2017_43838,relayed
1.0,baseline,quote_2017_43838,party
1.0,baseline,quote_2017_43838,leaders
1.0,baseline,quote_2017_43838,machinery
1.0,baseline,quote_2017_43838,nationwide
1.0,baseline,quote_2017_43838,","
1.0,baseline,quote_2017_44144,talked
1.0,baseline,quote_2017_44144,-
1.0,baseline,quote_2017_44144,suit
1.0,baseline,quote_2017_44144,espys
1.0,baseline,quote_2017_44144,sure
1.0,baseline,quote_2017_44144,.
1.0,baseline,quote_2017_45920,need
1.0,baseline,quote_2017_45920,person
1.0,baseline,quote_2017_45920,passion
1.0,baseline,quote_2017_45920,drive
2.0,baseline,quote_2017_45920,.
1.0,baseline,quote_2017_45920,missing
1.0,baseline,quote_2017_45920,owner
1.0,baseline,quote_2017_46295,guess
1.0,baseline,quote_2017_46295,hesitant
1.0,baseline,quote_2017_46295,use
1.0,baseline,quote_2017_46295,word
1.0,baseline,quote_2017_46295,`
1.0,baseline,quote_2017_46295,homage
1.0,baseline,quote_2017_46295,'
1.0,baseline,quote_2017_46295,makes
1.0,baseline,quote_2017_46295,sound
2.0,baseline,quote_2017_46295,like
1.0,baseline,quote_2017_46295,kind
1.0,baseline,quote_2017_46295,turning
1.0,baseline,quote_2017_46295,crank
1.0,baseline,quote_2017_46295,replaying
1.0,baseline,quote_2017_46295,old
1.0,baseline,quote_2017_46295,tune
1.0,baseline,quote_2017_46295,","
1.0,baseline,quote_2017_46316,horse
1.0,baseline,quote_2017_46316,asked
2.0,baseline,quote_2017_46316,","
1.0,baseline,quote_2017_46316,including
1.0,baseline,quote_2017_46316,going
1.0,baseline,quote_2017_46316,monmouth
1.0,baseline,quote_2017_46316,getting
1.0,baseline,quote_2017_46316,race
1.0,baseline,quote_2017_46316,surface
1.0,baseline,quote_2017_47402,undermine
1.0,baseline,quote_2017_47402,work
1.0,baseline,quote_2017_47402,government
1.0,baseline,quote_2017_47402,","
2.0,baseline,quote_2017_47579,think
2.0,baseline,quote_2017_47579,kind
1.0,baseline,quote_2017_47579,said
3.0,baseline,quote_2017_47579,","
1.0,baseline,quote_2017_47579,hope
1.0,baseline,quote_2017_47579,way
1.0,baseline,quote_2017_47579,winning
1.0,baseline,quote_2017_47579,starts
1.0,baseline,quote_2017_47579,belt
1.0,baseline,quote_2017_47579,turn
1.0,baseline,quote_2017_47579,loose
1.0,baseline,quote_2017_47579,.
1.0,baseline,quote_2017_50158,expect
1.0,baseline,quote_2017_50158,called
1.0,baseline,quote_2017_50158,hugh
1.0,baseline,quote_2017_50158,short
1.0,baseline,quote_2017_50158,transmutated
1.0,baseline,quote_2017_50158,leg
1.0,baseline,quote_2017_50158,freaking
1.0,baseline,quote_2017_50158,steel
1.0,baseline,quote_2017_50158,.
1.0,baseline,quote_2017_52731,people
1.0,baseline,quote_2017_52731,want
1.0,baseline,quote_2017_52731,amazing
1.0,baseline,quote_2017_52731,marriage
1.0,baseline,quote_2017_52731,","
1.0,baseline,quote_2017_52731,know
1.0,baseline,quote_2017_52731,.
1.0,baseline,quote_2017_52777,mr
1.0,baseline,quote_2017_52777,.
1.0,baseline,quote_2017_52777,trump
1.0,baseline,quote_2017_52777,figured
1.0,baseline,quote_2017_52777,tweet
1.0,baseline,quote_2017_52777,way
1.0,baseline,quote_2017_52777,mainstream
1.0,baseline,quote_2017_52777,media
1.0,baseline,quote_2017_52777,","
1.0,baseline,quote_2017_53526,bc
1.0,baseline,quote_2017_53526,comes
2.0,baseline,quote_2017_53526,year
2.0,baseline,quote_2017_53526,","
1.0,baseline,quote_2017_53526,following
1.0,baseline,quote_2017_53526,east
1.0,baseline,quote_2017_53526,play
1.0,baseline,quote_2017_53526,boston
1.0,baseline,quote_2017_53526,college
1.0,baseline,quote_2017_53526,northeastern
2.0,baseline,quote_2017_54033,government
1.0,baseline,quote_2017_54033,launched
1.0,baseline,quote_2017_54033,1789
1.0,baseline,quote_2017_54033,adoption
1.0,baseline,quote_2017_54033,constitution
3.0,baseline,quote_2017_54033,.
1.0,baseline,quote_2017_54033,bill
1.0,baseline,quote_2017_54033,rights
5.0,baseline,quote_2017_54033,","
1.0,baseline,quote_2017_54033,including
2.0,baseline,quote_2017_54033,amendment
1.0,baseline,quote_2017_54033,followed
1.0,baseline,quote_2017_54033,1791
1.0,baseline,quote_2017_54033,time
1.0,baseline,quote_2017_54033,182
1.0,baseline,quote_2017_54033,years
1.0,baseline,quote_2017_54033,founding
1.0,baseline,quote_2017_54033,republic
1.0,baseline,quote_2017_54033,federal
1.0,baseline,quote_2017_54033,courts
1.0,baseline,quote_2017_54033,asked
1.0,baseline,quote_2017_54033,hold
1.0,baseline,quote_2017_54033,mean
1.0,baseline,quote_2017_54033,says
1.0,baseline,quote_2017_54033,means
1.0,baseline,quote_2017_54033,halt
1.0,baseline,quote_2017_54033,publication
1.0,baseline,quote_2017_54033,current
1.0,baseline,quote_2017_54033,news
1.0,baseline,quote_2017_54033,vital
1.0,baseline,quote_2017_54033,importance
1.0,baseline,quote_2017_54033,people
1.0,baseline,quote_2017_54033,country
2.0,baseline,quote_2017_54787,revenue
1.0,baseline,quote_2017_54787,strong
5.0,baseline,quote_2017_54787,","
1.0,baseline,quote_2017_54787,augmented
1.0,baseline,quote_2017_54787,large
1.0,baseline,quote_2017_54787,-
2.0,baseline,quote_2017_54787,time
1.0,baseline,quote_2017_54787,order
1.0,baseline,quote_2017_54787,recur
2.0,baseline,quote_2017_54787,quarter
1.0,baseline,quote_2017_54787,helped
1.0,baseline,quote_2017_54787,offset
1.0,baseline,quote_2017_54787,significant
1.0,baseline,quote_2017_54787,impact
1.0,baseline,quote_2017_54787,substantially
1.0,baseline,quote_2017_54787,weakened
1.0,baseline,quote_2017_54787,u.s
5.0,baseline,quote_2017_54787,.
1.0,baseline,quote_2017_54787,dollar
1.0,baseline,quote_2017_54787,seasonality
1.0,baseline,quote_2017_54787,exhibited
1.0,baseline,quote_2017_54787,prior
1.0,baseline,quote_2017_54787,years
1.0,baseline,quote_2017_54787,especially
1.0,baseline,quote_2017_54787,gratifying
1.0,baseline,quote_2017_54787,quarterly
1.0,baseline,quote_2017_54787,ebitda
1.0,baseline,quote_2017_54787,$
1.0,baseline,quote_2017_54787,1-million
1.0,baseline,quote_2017_54787,pleased
1.0,baseline,quote_2017_54787,positive
1.0,baseline,quote_2017_54787,contribution
1.0,baseline,quote_2017_54787,anticipated
1.0,baseline,quote_2017_54787,voip
1.0,baseline,quote_2017_54787,supply
1.0,baseline,quote_2017_54787,acquisition
1.0,baseline,quote_2017_54787,completed
1.0,baseline,quote_2017_54787,early
1.0,baseline,quote_2017_54787,like
1.0,baseline,quote_2017_54787,extend
1.0,baseline,quote_2017_54787,warm
1.0,baseline,quote_2017_54787,welcome
1.0,baseline,quote_2017_54787,great
1.0,baseline,quote_2017_54787,group
1.0,baseline,quote_2017_54787,talented
1.0,baseline,quote_2017_54787,people
1.0,baseline,quote_2017_54787,buffalo
1.0,baseline,quote_2017_54787,growing
1.0,baseline,quote_2017_54787,sangoma
1.0,baseline,quote_2017_54787,family
1.0,baseline,quote_2017_54958,stand
7.0,baseline,quote_2017_54958,","
1.0,baseline,quote_2017_54958,current
1.0,baseline,quote_2017_54958,system
1.0,baseline,quote_2017_54958,renders
1.0,baseline,quote_2017_54958,regional
1.0,baseline,quote_2017_54958,game
1.0,baseline,quote_2017_54958,irrelevant
2.0,baseline,quote_2017_54958,?
1.0,baseline,quote_2017_54958,colleagues
1.0,baseline,quote_2017_54958,continue
1.0,baseline,quote_2017_54958,heads
1.0,baseline,quote_2017_54958,agree
1.0,baseline,quote_2017_54958,positions
1.0,baseline,quote_2017_54958,closed
1.0,baseline,quote_2017_54958,doors
1.0,baseline,quote_2017_54958,return
1.0,baseline,quote_2017_54958,home
1.0,baseline,quote_2017_54958,glare
1.0,baseline,quote_2017_54958,public
1.0,baseline,quote_2017_54958,push
1.0,baseline,quote_2017_54958,different
1.0,baseline,quote_2017_54958,agenda
2.0,baseline,quote_2017_54958,better
1.0,baseline,quote_2017_54958,.
1.0,baseline,quote_2017_56951,employees
1.0,baseline,quote_2017_56951,.
1.0,baseline,quote_2017_56951,love
1.0,baseline,quote_2017_56951,--
1.0,baseline,quote_2017_56951,gets
1.0,baseline,quote_2017_56951,involved
1.0,baseline,quote_2017_56951,","
1.0,baseline,quote_2017_57378,agreed
1.0,baseline,quote_2017_57378,guest
1.0,baseline,quote_2017_57378,stint
1.0,baseline,quote_2017_57378,pilot
1.0,baseline,quote_2017_57378,","
1.0,baseline,quote_2017_58610,feel
1.0,baseline,quote_2017_58610,like
1.0,baseline,quote_2017_58610,calling
1.0,baseline,quote_2017_58610,serve
1.0,baseline,quote_2017_58610,individuals
1.0,baseline,quote_2017_58610,special
1.0,baseline,quote_2017_58610,needs
1.0,baseline,quote_2017_58610,families
2.0,baseline,quote_2017_58610,.
1.0,baseline,quote_2017_58610,love
1.0,baseline,quote_2017_58610,","
1.0,baseline,quote_2017_58610,friends
2.0,baseline,quote_2017_58772,like
1.0,baseline,quote_2017_58772,boston
3.0,baseline,quote_2017_58772,","
1.0,baseline,quote_2017_58772,certainly
1.0,baseline,quote_2017_58772,money
1.0,baseline,quote_2017_58772,pay
1.0,baseline,quote_2017_58772,let
1.0,baseline,quote_2017_58772,worry
1.0,baseline,quote_2017_58772,contract
1.0,baseline,quote_2017_58772,length
1.0,baseline,quote_2017_58772,dollar
1.0,baseline,quote_2017_58772,signs
3.0,baseline,quote_2017_58772,.
1.0,baseline,quote_2017_58772,things
1.0,baseline,quote_2017_58772,confident
1.0,baseline,quote_2017_58772,figure
1.0,baseline,quote_2017_58772,need
1.0,baseline,quote_2017_58772,know
1.0,baseline,quote_2017_58772,fit
1.0,baseline,quote_2017_58772,team
1.0,baseline,quote_2017_59843,article
1.0,baseline,quote_2017_59843,reads
1.0,baseline,quote_2017_59843,like
1.0,baseline,quote_2017_59843,classic
